obsmethod,t,rt,Pt,nSamples,nPos,phat,ssw,iter,confignum
betabinom,1,-0.0028815726088495023,0.009971225751365343,100000,828,0.00828,1.0e-5,1,15
betabinom,2,-0.0005927282548362743,0.009965317275360477,100000,1049,0.01049,1.0e-5,1,15
betabinom,3,0.0018184558736269126,0.009983455251648976,100000,1062,0.01062,1.0e-5,1,15
betabinom,4,-0.0022707268898361443,0.00996081127023407,100000,897,0.00897,1.0e-5,1,15
betabinom,5,-0.012438537567825172,0.009837680714594925,100000,862,0.00862,1.0e-5,1,15
betabinom,6,-0.01076781190277373,0.009732318696319287,100000,754,0.00754,1.0e-5,1,15
betabinom,7,-0.01423282782734253,0.009594781374241832,100000,995,0.00995,1.0e-5,1,15
betabinom,8,-0.010995147322157086,0.00948986319193345,100000,1109,0.01109,1.0e-5,1,15
betabinom,9,-0.009344987270799422,0.009401593622576159,100000,746,0.00746,1.0e-5,1,15
betabinom,10,0.0018447336158786166,0.00941895306522535,100000,1213,0.01213,1.0e-5,1,15
betabinom,11,0.003811546331596486,0.009454922346974082,100000,1102,0.01102,1.0e-5,1,15
betabinom,12,0.006128911252331276,0.009513048670523109,100000,832,0.00832,1.0e-5,1,15
betabinom,13,0.0027804382361636707,0.009539535920806797,100000,845,0.00845,1.0e-5,1,15
betabinom,14,-0.004150735516598938,0.009500021893118448,100000,845,0.00845,1.0e-5,1,15
betabinom,15,-0.009271489006935297,0.009412349598955212,100000,863,0.00863,1.0e-5,1,15
betabinom,16,-0.022805692112773265,0.009200123630135537,100000,990,0.0099,1.0e-5,1,15
betabinom,17,-0.016934772961599287,0.009045633445466052,100000,919,0.00919,1.0e-5,1,15
betabinom,18,-0.02208124075680724,0.008848083733661246,100000,802,0.00802,1.0e-5,1,15
betabinom,19,-0.032322074472257004,0.008566667785466444,100000,881,0.00881,1.0e-5,1,15
betabinom,20,-0.021427191709865796,0.008385060765034064,100000,867,0.00867,1.0e-5,1,15
betabinom,21,-0.027114641155448205,0.008160757544207548,100000,994,0.00994,1.0e-5,1,15
betabinom,22,-0.021285960188215953,0.007988883723178658,100000,822,0.00822,1.0e-5,1,15
betabinom,23,-0.006835015883055335,0.007934465761713817,100000,794,0.00794,1.0e-5,1,15
betabinom,24,-0.00613412319254584,0.007885943743429906,100000,676,0.00676,1.0e-5,1,15
betabinom,25,-0.018809337119877607,0.00773900065235842,100000,1012,0.01012,1.0e-5,1,15
betabinom,26,-0.013244739153195134,0.007637175420267918,100000,749,0.00749,1.0e-5,1,15
betabinom,27,-0.0060422484366148424,0.00759116884058693,100000,584,0.00584,1.0e-5,1,15
betabinom,28,-0.005780353901181543,0.007547415774093856,100000,870,0.0087,1.0e-5,1,15
betabinom,29,-0.012595941454535239,0.007452945188888049,100000,728,0.00728,1.0e-5,1,15
betabinom,30,-0.011520331538457699,0.0073675774657616325,100000,641,0.00641,1.0e-5,1,15
betabinom,31,-0.010414633081001799,0.007291245026877374,100000,719,0.00719,1.0e-5,1,15
betabinom,32,-0.009151513710037008,0.007224823490418888,100000,762,0.00762,1.0e-5,1,15
betabinom,33,-0.01629905814299494,0.0071080201503045636,100000,633,0.00633,1.0e-5,1,15
betabinom,34,-0.0167424998412713,0.006990004816658517,100000,647,0.00647,1.0e-5,1,15
