obsmethod,t,rt,Pt,nSamples,nPos,phat,ssw,iter,confignum
betabinom,1,0.001667789978661109,0.01001669181513856,10,0,0.0,0.1,1,3
betabinom,2,0.009978972906990385,0.010117148505052107,10,0,0.0,0.1,1,3
betabinom,3,0.010072327982826406,0.010219566671855602,10,0,0.0,0.1,1,3
betabinom,4,0.005929672643703299,0.010280345377607957,10,0,0.0,0.1,1,3
betabinom,5,0.009731646023466992,0.010380878442508934,10,0,0.0,0.1,1,3
betabinom,6,0.005956629210531446,0.010442898016695673,10,0,0.0,0.1,1,3
betabinom,7,-0.0021781054318358462,0.010420177037128537,10,0,0.0,0.1,1,3
betabinom,8,0.0044996546565938015,0.010467169881754031,10,1,0.1,0.1,1,3
betabinom,9,0.00041541865832428904,0.010471519042721523,10,0,0.0,0.1,1,3
betabinom,10,0.0033428216308235173,0.010506582035098976,10,0,0.0,0.1,1,3
betabinom,11,0.009687842050317527,0.010608862782249375,10,0,0.0,0.1,1,3
betabinom,12,0.0008735496850016278,0.010618134199923452,10,0,0.0,0.1,1,3
betabinom,13,-0.008015365218255677,0.010533366153633608,10,0,0.0,0.1,1,3
betabinom,14,-0.011448409738664575,0.01041346351882003,10,0,0.0,0.1,1,3
betabinom,15,-0.008119723222638308,0.010329251429361454,10,0,0.0,0.1,1,3
betabinom,16,-0.0006951290248771516,0.010322073761879172,10,0,0.0,0.1,1,3
betabinom,17,0.001316674234606816,0.010335673521711086,10,0,0.0,0.1,1,3
betabinom,18,-0.004201245955512805,0.010292341902261236,10,0,0.0,0.1,1,3
betabinom,19,-0.0028524079079019545,0.01026302577548122,10,0,0.0,0.1,1,3
betabinom,20,-0.01247958353101338,0.010135743355739196,10,0,0.0,0.1,1,3
betabinom,21,-0.014336969814954335,0.009991464243193497,10,1,0.1,0.1,1,3
betabinom,22,-0.013876051058084215,0.009853779643673649,10,0,0.0,0.1,1,3
betabinom,23,-0.008261398335000888,0.009772708984529766,10,0,0.0,0.1,1,3
betabinom,24,-0.013184726823356002,0.009644704194663397,10,0,0.0,0.1,1,3
betabinom,25,-0.022774680965863922,0.00942753153954244,10,0,0.0,0.1,1,3
betabinom,26,-0.016316972408440596,0.00927495097921314,10,0,0.0,0.1,1,3
betabinom,27,-0.012690753261234495,0.009157988604921573,10,0,0.0,0.1,1,3
betabinom,28,-0.013129729442843763,0.009038532620752333,10,0,0.0,0.1,1,3
betabinom,29,-0.009845765799327156,0.008949978004769476,10,0,0.0,0.1,1,3
betabinom,30,-0.010694236867498472,0.008854774790229069,10,0,0.0,0.1,1,3
betabinom,31,-0.01093811912497478,0.008758447986173552,10,1,0.1,0.1,1,3
betabinom,32,-0.00549169091281462,0.008710481127090918,10,0,0.0,0.1,1,3
betabinom,33,-0.0026539819749817305,0.00868739431672671,10,0,0.0,0.1,1,3
betabinom,34,0.0007001244739041914,0.00869347870376791,10,0,0.0,0.1,1,3
betabinom,35,-0.003156912430507761,0.008666077427255822,10,0,0.0,0.1,1,3
betabinom,36,5.5155589901944874e-5,0.008666555423050407,10,0,0.0,0.1,1,3
betabinom,37,-0.014461271506877173,0.008542127870793085,10,0,0.0,0.1,1,3
betabinom,38,-0.00664831340139542,0.008485525491258078,10,0,0.0,0.1,1,3
betabinom,39,0.004766897750621835,0.00852607168664035,10,0,0.0,0.1,1,3
betabinom,40,-0.023146520502610058,0.008330989243153737,10,0,0.0,0.1,1,3
betabinom,41,-0.030351134991969807,0.008081932953304106,10,0,0.0,0.1,1,3
betabinom,42,-0.03143001891868176,0.007831868005831672,10,0,0.0,0.1,1,3
betabinom,43,-0.0221639435777407,0.007660192456608284,10,0,0.0,0.1,1,3
betabinom,44,-0.01779336925051766,0.007525097287102305,10,0,0.0,0.1,1,3
betabinom,45,-0.018846197964873183,0.007384605837043264,10,0,0.0,0.1,1,3
betabinom,46,-0.00825931762877168,0.007323865215207652,10,0,0.0,0.1,1,3
betabinom,47,-0.005619827910738414,0.007282821789572203,10,0,0.0,0.1,1,3
betabinom,48,-0.001509306153959198,0.007271838072807747,10,0,0.0,0.1,1,3
betabinom,49,-0.010704292549602392,0.007194413318600955,10,0,0.0,0.1,1,3
betabinom,50,-0.011200824309718728,0.007114279578764648,10,1,0.1,0.1,1,3
betabinom,51,-0.01772865363671947,0.006989264429767611,10,0,0.0,0.1,1,3
betabinom,52,-0.010647688529585256,0.0069152397144917645,10,0,0.0,0.1,1,3
betabinom,53,-0.023895114676516217,0.006751957856955037,10,0,0.0,0.1,1,3
betabinom,54,-0.0232615252721061,0.0065967096737157595,10,0,0.0,0.1,1,3
betabinom,55,-0.024446438997767477,0.0064373988383775145,10,0,0.0,0.1,1,3
betabinom,56,-0.04259673795072528,0.006168944869505679,10,0,0.0,0.1,1,3
betabinom,57,-0.04811084781426513,0.005879178055586389,10,0,0.0,0.1,1,3
betabinom,58,-0.0410820121528223,0.005642543581778767,10,0,0.0,0.1,1,3
betabinom,59,-0.05018242527483528,0.0053663744323857515,10,0,0.0,0.1,1,3
betabinom,60,-0.04333941120969439,0.005138766741084503,10,0,0.0,0.1,1,3
betabinom,61,-0.047994020556812844,0.004897961491832714,10,0,0.0,0.1,1,3
betabinom,62,-0.05239274699959645,0.004647950405784926,10,0,0.0,0.1,1,3
betabinom,63,-0.037054264073233104,0.004478875835700187,10,1,0.1,0.1,1,3
betabinom,64,-0.04707534940408631,0.004272917016332581,10,0,0.0,0.1,1,3
betabinom,65,-0.04294301988198265,0.004093309109347528,10,0,0.0,0.1,1,3
betabinom,66,-0.0281754077637411,0.003979588047785706,10,0,0.0,0.1,1,3
