obsmethod,t,rt,Pt,nSamples,nPos,phat,ssw,iter,confignum
binomial,1,-0.010390512083708251,0.00989663282806935,100,1,0.01,0.01,1,19
binomial,2,0.005181783294600293,0.009948048131164514,100,0,0.0,0.01,1,19
binomial,3,0.009375945361532384,0.010041759114930824,100,1,0.01,0.01,1,19
binomial,4,0.01674843562020886,0.010211359174293055,100,1,0.01,0.01,1,19
binomial,5,0.01935166465931466,0.010410890376426167,100,2,0.02,0.01,1,19
binomial,6,0.021592608235277075,0.010638133207329054,100,1,0.01,0.01,1,19
binomial,7,0.04795341212003981,0.011160697223227978,100,2,0.02,0.01,1,19
binomial,8,0.044017837281159655,0.011662939699804883,100,1,0.01,0.01,1,19
binomial,9,0.03131270019551471,0.012033915652543414,100,2,0.02,0.01,1,19
binomial,10,0.024270332105387392,0.012329555913543249,100,1,0.01,0.01,1,19
binomial,11,0.0315173080040156,0.012724338894262856,100,3,0.03,0.01,1,19
binomial,12,0.023293778649113413,0.013024215902933876,100,1,0.01,0.01,1,19
binomial,13,0.019505998940582275,0.013280760186603246,100,0,0.0,0.01,1,19
binomial,14,0.01488254767836886,0.013479889836111161,100,2,0.02,0.01,1,19
binomial,15,0.0056873859026117975,0.013556773598103504,100,2,0.02,0.01,1,19
binomial,16,0.015852113993016025,0.013773389492392997,100,0,0.0,0.01,1,19
binomial,17,0.015464155650284243,0.01398803873842413,100,2,0.02,0.01,1,19
binomial,18,0.012587595764312023,0.014165227365418207,100,3,0.03,0.01,1,19
binomial,19,0.018246949363241137,0.014426072125094221,100,1,0.01,0.01,1,19
binomial,20,0.01740177193587309,0.014679308331078214,100,0,0.0,0.01,1,19
binomial,21,0.028116749474494794,0.015097899906960916,100,2,0.02,0.01,1,19
binomial,22,0.03845340075107864,0.01568977232634356,100,2,0.02,0.01,1,19
binomial,23,0.038992094592479036,0.016313633193694797,100,1,0.01,0.01,1,19
binomial,24,0.06471585460301357,0.01740429483021531,100,3,0.03,0.01,1,19
binomial,25,0.06190776180301408,0.01851580639252889,100,2,0.02,0.01,1,19
binomial,26,0.07786880959997639,0.020015231855989784,100,3,0.03,0.01,1,19
binomial,27,0.07266689522684856,0.021523825227734928,100,4,0.04,0.01,1,19
binomial,28,0.034615377552255605,0.0222819258374015,100,0,0.0,0.01,1,19
binomial,29,0.02877822625663016,0.022932476084233558,100,3,0.03,0.01,1,19
binomial,30,0.017083568318751546,0.023327610146120198,100,5,0.05,0.01,1,19
binomial,31,0.03960942658358776,0.024270146850652007,100,0,0.0,0.01,1,19
binomial,32,0.012981949482568589,0.024587274685960017,100,3,0.03,0.01,1,19
binomial,33,0.0024983454684693335,0.02464877898976194,100,3,0.03,0.01,1,19
binomial,34,0.00043302180308335287,0.024659454759737656,100,3,0.03,0.01,1,19
binomial,35,0.0011999252858242338,0.024689062022737834,100,0,0.0,0.01,1,19
binomial,36,0.011160383090130356,0.024966144711547678,100,4,0.04,0.01,1,19
binomial,37,0.02636978329650907,0.025633253639680654,100,3,0.03,0.01,1,19
binomial,38,0.019503946533419633,0.02613811059565535,100,4,0.04,0.01,1,19
binomial,39,0.038707025458148206,0.027169674706590523,100,4,0.04,0.01,1,19
binomial,40,0.03351871253662517,0.028095801809519996,100,3,0.03,0.01,1,19
binomial,41,0.009994114225129285,0.028378002285045074,100,5,0.05,0.01,1,19
binomial,42,0.01518866027732936,0.028812316094066967,100,7,0.07,0.01,1,19
binomial,43,-0.01597107873614105,0.02835580749617157,100,2,0.02,0.01,1,19
binomial,44,0.001585484165139546,0.0284008008386373,100,1,0.01,0.01,1,19
binomial,45,0.015609814690068618,0.02884761031064326,100,0,0.0,0.01,1,19
binomial,46,0.009280356492520653,0.02911657252051687,100,3,0.03,0.01,1,19
binomial,47,0.010131613568207454,0.029413069843603055,100,1,0.01,0.01,1,19
binomial,48,-0.0019296780319417572,0.029356366815762692,100,1,0.01,0.01,1,19
binomial,49,-0.026705737866831968,0.028582759236767365,100,1,0.01,0.01,1,19
binomial,50,-0.015550776802395812,0.02814171331881388,100,3,0.03,0.01,1,19
binomial,51,-0.01890773228179646,0.027614616146652022,100,4,0.04,0.01,1,19
binomial,52,-0.021429985438246982,0.02702913119825185,100,3,0.03,0.01,1,19
binomial,53,-0.006598938762486415,0.026851354829477096,100,0,0.0,0.01,1,19
binomial,54,0.013593745229498811,0.027218857515825656,100,1,0.01,0.01,1,19
binomial,55,0.021477597444730448,0.027809776222412753,100,4,0.04,0.01,1,19
binomial,56,0.037520033200468914,0.028873021723508377,100,3,0.03,0.01,1,19
binomial,57,0.017428013925018828,0.02938063161609714,100,1,0.01,0.01,1,19
binomial,58,0.03212170714538597,0.0303397087951943,100,2,0.02,0.01,1,19
binomial,59,0.02874032245274407,0.031224333111891815,100,3,0.03,0.01,1,19
binomial,60,0.019297973964632217,0.0318327512159915,100,4,0.04,0.01,1,19
binomial,61,0.027744428151260513,0.03272829847309196,100,3,0.03,0.01,1,19
binomial,62,0.037341271235848114,0.03397351911613465,100,6,0.06,0.01,1,19
binomial,63,0.04798797826985848,0.03564359081454772,100,5,0.05,0.01,1,19
binomial,64,0.04274576625097073,0.037200236401973535,100,2,0.02,0.01,1,19
binomial,65,0.06426621003271688,0.039669448259875985,100,7,0.07,0.01,1,19
binomial,66,0.06706008253914522,0.04242091032540552,100,8,0.08,0.01,1,19
binomial,67,0.07636078344908881,0.04578709084778158,100,5,0.05,0.01,1,19
binomial,68,0.10514929330504007,0.05086380068005155,100,5,0.05,0.01,1,19
binomial,69,0.11814528698043494,0.05724250818403986,100,7,0.07,0.01,1,19
binomial,70,0.1152693920787598,0.06423615181146997,100,5,0.05,0.01,1,19
binomial,71,0.10338544638408186,0.07123267352075299,100,5,0.05,0.01,1,19
binomial,72,0.12910546798144154,0.08104925683323838,100,7,0.07,0.01,1,19
binomial,73,0.12343425630227342,0.09169715330399786,100,11,0.11,0.01,1,19
binomial,74,0.10927773560282648,0.10228561741107749,100,14,0.14,0.01,1,19
binomial,75,0.1160526136983806,0.11487236983246789,100,12,0.12,0.01,1,19
binomial,76,0.10551601242301235,0.12765581500357956,100,11,0.11,0.01,1,19
binomial,77,0.08781339782815104,0.13937262403074324,100,16,0.16,0.01,1,19
binomial,78,0.0939482523270043,0.15310123160556227,100,14,0.14,0.01,1,19
binomial,79,0.06679397246837593,0.16367672927221388,100,16,0.16,0.01,1,19
binomial,80,0.04098422588666487,0.17052425513091138,100,20,0.2,0.01,1,19
binomial,81,0.021355639580920217,0.1742050728824844,100,12,0.12,0.01,1,19
binomial,82,0.027123274531942524,0.17899474709119856,100,13,0.13,0.01,1,19
binomial,83,0.007643802109621019,0.18036818999224372,100,23,0.23,0.01,1,19
binomial,84,0.0062276745447995665,0.18149496934354992,100,11,0.11,0.01,1,19
binomial,85,0.005758286859221241,0.1825430842174855,100,23,0.23,0.01,1,19
binomial,86,0.0048691343725277315,0.18343407844829177,100,18,0.18,0.01,1,19
binomial,87,0.011514703484680446,0.18555847489572286,100,17,0.17,0.01,1,19
binomial,88,0.0019249364737173383,0.18591600717512013,100,18,0.18,0.01,1,19
binomial,89,-0.00987471985815681,0.18408917326818572,100,23,0.23,0.01,1,19
binomial,90,-0.020244881922646056,0.18039978135283796,100,19,0.19,0.01,1,19
binomial,91,-0.018394776184194293,0.1771117022056527,100,20,0.2,0.01,1,19
binomial,92,-0.045659000011994896,0.16920679728061816,100,19,0.19,0.01,1,19
binomial,93,-0.027046233555703313,0.16469172381541194,100,15,0.15,0.01,1,19
binomial,94,-0.059901224913340365,0.15511614531823165,100,12,0.12,0.01,1,19
binomial,95,-0.04296001126785024,0.14859346432906484,100,8,0.08,0.01,1,19
binomial,96,-0.038088589548165554,0.14304017861533855,100,16,0.16,0.01,1,19
binomial,97,-0.014276343169245618,0.14101259561118373,100,13,0.13,0.01,1,19
binomial,98,-0.021595447739600586,0.13800001160130113,100,18,0.18,0.01,1,19
binomial,99,-0.012124040969849538,0.1363369954158312,100,15,0.15,0.01,1,19
binomial,100,-0.03129111734700077,0.13213691381463638,100,14,0.14,0.01,1,19
binomial,1,0.013324225575914396,0.010134133886390015,100,0,0.0,0.01,2,19
binomial,2,0.00013783393878856812,0.010135530810249335,100,0,0.0,0.01,2,19
binomial,3,-0.007339905878601192,0.010061409323211128,100,1,0.01,0.01,2,19
binomial,4,-0.00016549195012067596,0.010059744378732522,100,0,0.0,0.01,2,19
binomial,5,-0.009238506316051345,0.00996723534735661,100,1,0.01,0.01,2,19
binomial,6,0.018558265951357192,0.01015393702295628,100,1,0.01,0.01,2,19
binomial,7,0.02340250336646967,0.010394366926063577,100,0,0.0,0.01,2,19
binomial,8,0.03345608256715208,0.010748004401260789,100,0,0.0,0.01,2,19
binomial,9,0.020809006464633302,0.010974002941875243,100,1,0.01,0.01,2,19
binomial,10,0.021466486205462095,0.011212122879893646,100,0,0.0,0.01,2,19
binomial,11,0.015568859115875805,0.011388048770571138,100,1,0.01,0.01,2,19
binomial,12,-0.0018288966807711703,0.011367240240100475,100,1,0.01,0.01,2,19
binomial,13,0.004414745563249798,0.011417534650342703,100,0,0.0,0.01,2,19
binomial,14,0.0016437575580104044,0.011436317742413596,100,1,0.01,0.01,2,19
binomial,15,0.02492635148250444,0.011724965946259333,100,2,0.02,0.01,2,19
binomial,16,0.05064583376469004,0.01233408099953487,100,3,0.03,0.01,2,19
binomial,17,0.06460642662057374,0.013157246485013716,100,2,0.02,0.01,2,19
binomial,18,0.0919544404746631,0.014424485013954588,100,2,0.02,0.01,2,19
binomial,19,0.07490298316813769,0.015546415444075472,100,1,0.01,0.01,2,19
binomial,20,0.06949919945906141,0.016665309666663283,100,1,0.01,0.01,2,19
binomial,21,0.06070579771652768,0.017708328952028386,100,1,0.01,0.01,2,19
binomial,22,0.06267919752026516,0.018853796296976796,100,2,0.02,0.01,2,19
binomial,23,0.07255209334411222,0.020272522181966242,100,3,0.03,0.01,2,19
binomial,24,0.06839261421746796,0.02170752546922401,100,0,0.0,0.01,2,19
binomial,25,0.055814637692311556,0.022953573534187408,100,3,0.03,0.01,2,19
binomial,26,0.028000229490395982,0.02360536138181128,100,4,0.04,0.01,2,19
binomial,27,0.041495912870039744,0.024605494614145552,100,3,0.03,0.01,2,19
binomial,28,0.045543647500928285,0.025752029094641155,100,0,0.0,0.01,2,19
binomial,29,0.03350309276371337,0.02662941725502837,100,2,0.02,0.01,2,19
binomial,30,0.048447736489381166,0.027951315174843314,100,3,0.03,0.01,2,19
binomial,31,0.05612672727966356,0.029564992640002865,100,2,0.02,0.01,2,19
binomial,32,0.04547888515061499,0.03094061943538246,100,2,0.02,0.01,2,19
binomial,33,0.021079817913078256,0.03159976498537538,100,3,0.03,0.01,2,19
binomial,34,0.006652986929232527,0.03181069870038177,100,0,0.0,0.01,2,19
binomial,35,0.034472188617440606,0.03292640300730229,100,2,0.02,0.01,2,19
binomial,36,0.03759112799067824,0.03418770193756746,100,6,0.06,0.01,2,19
binomial,37,0.0618246450899068,0.03636804963910316,100,1,0.01,0.01,2,19
binomial,38,0.05155359108871406,0.038292123531164284,100,7,0.07,0.01,2,19
binomial,39,0.039229359881315956,0.039824152819540756,100,2,0.02,0.01,2,19
binomial,40,0.03445200942920899,0.04122008313908145,100,4,0.04,0.01,2,19
binomial,41,0.029951911647124914,0.04247337903665807,100,2,0.02,0.01,2,19
binomial,42,0.01871909680584248,0.04327593041431147,100,2,0.02,0.01,2,19
binomial,43,0.036466634838351046,0.04488318544846324,100,2,0.02,0.01,2,19
binomial,44,0.026129111329036468,0.04607139907926836,100,7,0.07,0.01,2,19
binomial,45,0.02681061077993458,0.04732330866903169,100,4,0.04,0.01,2,19
binomial,46,0.022069829065170105,0.04837933631337351,100,2,0.02,0.01,2,19
binomial,47,0.019672978008954442,0.04934052566095888,100,6,0.06,0.01,2,19
binomial,48,0.04200771554426193,0.05145735881047225,100,6,0.06,0.01,2,19
binomial,49,0.037132307611823,0.05340400739766639,100,7,0.07,0.01,2,19
binomial,50,0.054841521931894816,0.05641456162285441,100,3,0.03,0.01,2,19
binomial,51,0.06421260252561395,0.06015592326738237,100,10,0.1,0.01,2,19
binomial,52,0.0652639953106637,0.0642128860483368,100,6,0.06,0.01,2,19
binomial,53,0.036616452251884674,0.06660771156253886,100,7,0.07,0.01,2,19
binomial,54,0.03151957321196599,0.06874059541889538,100,4,0.04,0.01,2,19
binomial,55,0.038244808924615736,0.07142048566057076,100,11,0.11,0.01,2,19
binomial,56,0.02891659139055487,0.073515872375931,100,8,0.08,0.01,2,19
binomial,57,0.017417836947628516,0.07480757654394773,100,5,0.05,0.01,2,19
