obsmethod,t,rt,Pt,nSamples,nPos,phat,ssw,iter,confignum
binomial,1,-0.002400444031332448,0.00997602434730545,10,0,0.0,0.1,1,1
binomial,2,0.01428365116009872,0.010119540929399201,10,0,0.0,0.1,1,1
binomial,3,0.012642317774407538,0.010248287494279518,10,0,0.0,0.1,1,1
binomial,4,0.005298320728032438,0.010302730308722674,10,0,0.0,0.1,1,1
binomial,5,-0.0012393542594492943,0.010289969485254446,10,0,0.0,0.1,1,1
binomial,6,-0.019453688915148214,0.010091726153983708,10,0,0.0,0.1,1,1
binomial,7,-0.02490967399786848,0.009843449626753749,10,0,0.0,0.1,1,1
binomial,8,-0.02119517117153167,0.009637011500919307,10,0,0.0,0.1,1,1
binomial,9,-0.01333755648425913,0.009509330683503958,10,0,0.0,0.1,1,1
binomial,10,-0.020944152430458194,0.009312236996930677,10,0,0.0,0.1,1,1
binomial,11,-0.02162051898618837,0.009113062486837357,10,0,0.0,0.1,1,1
binomial,12,-0.01262473440494816,0.00899873568456614,10,0,0.0,0.1,1,1
binomial,13,-0.002968972941485539,0.008972058303618488,10,0,0.0,0.1,1,1
binomial,14,-0.0007766334603881873,0.008965093008022253,10,0,0.0,0.1,1,1
binomial,15,0.003362016832202935,0.00899528452537397,10,0,0.0,0.1,1,1
binomial,16,0.0016368144617159603,0.00901002019365989,10,0,0.0,0.1,1,1
binomial,17,-0.0030370771294240184,0.00898269757883998,10,0,0.0,0.1,1,1
binomial,18,0.0006232761869064325,0.008988298025466262,10,0,0.0,0.1,1,1
binomial,19,0.0021033636986511717,0.009007223581932467,10,0,0.0,0.1,1,1
binomial,20,0.0005784859381121963,0.00901243564152229,10,0,0.0,0.1,1,1
binomial,21,-0.0048772154181052196,0.008968587067846215,10,0,0.0,0.1,1,1
binomial,22,-0.020365489563017786,0.008787784714724533,10,1,0.1,0.1,1,1
binomial,23,-0.024023244274917914,0.00857918921806412,10,0,0.0,0.1,1,1
binomial,24,-0.035385776756155146,0.00828091637472662,10,0,0.0,0.1,1,1
binomial,25,-0.03996608168172298,0.007956486865418019,10,0,0.0,0.1,1,1
binomial,26,-0.042501354122555624,0.0076254108251114896,10,0,0.0,0.1,1,1
