obsmethod,t,rt,Pt,nSamples,nPos,phat,ssw,iter,confignum
binomial,1,-0.002982934222381946,0.009970215103055624,100,2,0.02,0.01,1,4
binomial,2,-0.017323419265563793,0.009798984320166394,100,2,0.02,0.01,1,4
binomial,3,-0.013734215608412738,0.009665322925004034,100,0,0.0,0.01,1,4
binomial,4,-0.017357219142871128,0.009499007360272324,100,0,0.0,0.01,1,4
binomial,5,-0.002669068114993343,0.009473687667626393,100,0,0.0,0.01,1,4
binomial,6,-0.006772874377384074,0.009409740369120862,100,1,0.01,0.01,1,4
binomial,7,-0.008145692763162297,0.009333402848185906,100,3,0.03,0.01,1,4
binomial,8,-0.008498243387882853,0.009254421396282624,100,0,0.0,0.01,1,4
binomial,9,-0.013910082688010762,0.009126582813348537,100,3,0.03,0.01,1,4
binomial,10,-0.029296259159814344,0.008863086649607832,100,2,0.02,0.01,1,4
binomial,11,-0.038742596768369095,0.008526274278603125,100,2,0.02,0.01,1,4
binomial,12,-0.03916485178595955,0.008198798635813291,100,1,0.01,0.01,1,4
binomial,13,-0.0559269046979102,0.0077528516537690075,100,1,0.01,0.01,1,4
binomial,14,-0.05222157511113487,0.007358375261812138,100,1,0.01,0.01,1,4
binomial,15,-0.05258372709908313,0.006981441602796311,100,0,0.0,0.01,1,4
binomial,16,-0.05424795978486526,0.006612802011884631,100,2,0.02,0.01,1,4
binomial,17,-0.051389691154969684,0.006281556360376792,100,0,0.0,0.01,1,4
binomial,18,-0.04623251374665356,0.005997755189355415,100,0,0.0,0.01,1,4
binomial,19,-0.05051813427357834,0.005702285901744323,100,2,0.02,0.01,1,4
binomial,20,-0.05066175230334323,0.005420593859038539,100,0,0.0,0.01,1,4
binomial,21,-0.057810069112397194,0.005116114726096095,100,2,0.02,0.01,1,4
binomial,22,-0.05696655353291125,0.004832813266295842,100,0,0.0,0.01,1,4
binomial,23,-0.05327630200092798,0.004582077293769186,100,0,0.0,0.01,1,4
binomial,24,-0.05204973195452732,0.004349681921517854,100,0,0.0,0.01,1,4
binomial,25,-0.053616740287314286,0.004122608032344281,100,3,0.03,0.01,1,4
binomial,26,-0.05421538928303741,0.003905050015852931,100,1,0.01,0.01,1,4
binomial,27,-0.055723151904188875,0.0036933999868247634,100,2,0.02,0.01,1,4
binomial,28,-0.057601440877687225,0.0034866660691079874,100,0,0.0,0.01,1,4
binomial,29,-0.05769293767948087,0.0032912027020390315,100,1,0.01,0.01,1,4
binomial,30,-0.04459896558535384,0.0031476435556607443,100,0,0.0,0.01,1,4
binomial,31,-0.04804403622211943,0.002999993311296395,100,0,0.0,0.01,1,4
binomial,32,-0.04134136882756024,0.002878498172545905,100,0,0.0,0.01,1,4
binomial,33,-0.05612943717022396,0.0027213804041545616,100,1,0.01,0.01,1,4
binomial,34,-0.04094231116267428,0.002612210876638347,100,0,0.0,0.01,1,4
binomial,35,-0.051080419321296755,0.0024821286598735257,100,0,0.0,0.01,1,4
binomial,36,-0.04197325871946031,0.0023801018095648122,100,0,0.0,0.01,1,4
binomial,37,-0.03600718796734394,0.002295925605000728,100,0,0.0,0.01,1,4
binomial,38,-0.033629914319621056,0.0022199977039115476,100,0,0.0,0.01,1,4
binomial,39,-0.021783993977915764,0.0021721602247057165,100,1,0.01,0.01,1,4
binomial,40,-0.028855316510956387,0.0021103775204339382,100,1,0.01,0.01,1,4
binomial,41,-0.0302162835293934,0.0020475635366434333,100,0,0.0,0.01,1,4
binomial,42,-0.03283836728170549,0.0019814169108313857,100,0,0.0,0.01,1,4
binomial,43,-0.038284626400129446,0.001906992843597733,100,0,0.0,0.01,1,4
binomial,44,-0.04040427270356103,0.001831478018412469,100,0,0.0,0.01,1,4
binomial,45,-0.03207958150095688,0.0017736573598343371,100,0,0.0,0.01,1,4
binomial,46,-0.03588713384305996,0.0017111344744027658,100,0,0.0,0.01,1,4
binomial,47,-0.03805326688034402,0.0016472435562502419,100,1,0.01,0.01,1,4
binomial,48,-0.037566213401586085,0.0015865107462557865,100,1,0.01,0.01,1,4
binomial,49,-0.03903086277759793,0.0015257807447213777,100,0,0.0,0.01,1,4
binomial,50,-0.03567701899968294,0.0014723050351471976,100,0,0.0,0.01,1,4
binomial,51,-0.024544021777815617,0.0014366086072226203,100,0,0.0,0.01,1,4
binomial,52,-0.020822665540581115,0.0014070038810066693,100,0,0.0,0.01,1,4
binomial,53,-0.008906557249770571,0.0013945279616077674,100,0,0.0,0.01,1,4
binomial,54,-0.005051913816449955,0.0013875006920568904,100,0,0.0,0.01,1,4
binomial,55,-0.0028603863242718944,0.0013835375747777686,100,0,0.0,0.01,1,4
binomial,56,0.008717452251732937,0.001395651220876524,100,0,0.0,0.01,1,4
binomial,57,0.007241877517636365,0.0014057950418976412,100,0,0.0,0.01,1,4
binomial,58,0.012222851663962357,0.0014230833068782525,100,0,0.0,0.01,1,4
binomial,59,0.020021735726969154,0.001451863053602872,100,0,0.0,0.01,1,4
binomial,60,0.01230353977825037,0.0014698364499041532,100,0,0.0,0.01,1,4
binomial,61,0.010786410221129392,0.0014857765223433997,100,2,0.02,0.01,1,4
binomial,62,0.029825220075864772,0.0015307575848137315,100,0,0.0,0.01,1,4
binomial,63,0.03784656943796638,0.0015898017704188525,100,0,0.0,0.01,1,4
binomial,64,0.0495057263754104,0.0016704867685698995,100,0,0.0,0.01,1,4
binomial,65,0.05142847081938461,0.0017586448360773822,100,1,0.01,0.01,1,4
binomial,66,0.03692407225938433,0.0018247949147154787,100,0,0.0,0.01,1,4
binomial,67,0.04193564982242183,0.0019029460825508264,100,0,0.0,0.01,1,4
binomial,68,0.040950738350888145,0.0019824907196773957,100,0,0.0,0.01,1,4
binomial,69,0.04318265234774774,0.0020699752397711894,100,0,0.0,0.01,1,4
binomial,70,0.036433588562332725,0.0021467825529936802,100,0,0.0,0.01,1,4
binomial,71,0.03416019073313688,0.0022213839999512576,100,0,0.0,0.01,1,4
binomial,72,0.036520404585619795,0.002304009415983377,100,0,0.0,0.01,1,4
binomial,73,0.03541580072938739,0.002387069899535666,100,0,0.0,0.01,1,4
binomial,74,0.05609226113604862,0.0025247925261477205,100,1,0.01,0.01,1,4
binomial,75,0.05777690550110573,0.00267496366476468,100,0,0.0,0.01,1,4
binomial,76,0.053570005657188786,0.0028221691817607547,100,0,0.0,0.01,1,4
binomial,77,0.057400420998395076,0.0029889023818821902,100,0,0.0,0.01,1,4
binomial,78,0.06576987231752529,0.003192090706360075,100,0,0.0,0.01,1,4
binomial,79,0.06227368287421561,0.003397193939107713,100,1,0.01,0.01,1,4
binomial,80,0.05481897415865095,0.0035886236801719543,100,0,0.0,0.01,1,4
binomial,81,0.06204547332488904,0.003818334093501306,100,0,0.0,0.01,1,4
binomial,82,0.047521541766234486,0.004004167797679636,100,0,0.0,0.01,1,4
binomial,83,0.042979274200187996,0.004180015866268451,100,0,0.0,0.01,1,4
binomial,84,0.03424229942769262,0.004325628041353048,100,0,0.0,0.01,1,4
binomial,85,0.032176598235148964,0.004467075482129036,100,1,0.01,0.01,1,4
binomial,86,0.02172185130498924,0.004565170173627954,100,0,0.0,0.01,1,4
binomial,87,0.0282179135690316,0.004695824477594232,100,0,0.0,0.01,1,4
binomial,88,0.0333483229399552,0.004855062756237513,100,0,0.0,0.01,1,4
binomial,89,0.022226205926723232,0.004964180525837179,100,0,0.0,0.01,1,4
binomial,90,0.027534098132096643,0.005102763888332199,100,2,0.02,0.01,1,4
binomial,91,0.014259245932177153,0.005176046690611957,100,2,0.02,0.01,1,4
binomial,92,0.009230900145360623,0.0052240474650957144,100,0,0.0,0.01,1,4
binomial,93,0.00045433696529874855,0.005226421482228615,100,0,0.0,0.01,1,4
binomial,94,-0.0048527427316679495,0.005201120442737243,100,0,0.0,0.01,1,4
binomial,95,-0.0025859563038500653,0.005187687947948997,100,0,0.0,0.01,1,4
binomial,96,-0.00582464118062513,0.005157559356392307,100,0,0.0,0.01,1,4
binomial,97,-0.021604450840362464,0.005047328148697161,100,0,0.0,0.01,1,4
binomial,98,-0.000633432882232849,0.005044132017454537,100,0,0.0,0.01,1,4
binomial,99,-0.006876157397395118,0.005009566746083992,100,0,0.0,0.01,1,4
binomial,100,-0.005295944956390569,0.004983106484230811,100,0,0.0,0.01,1,4
binomial,1,0.0027848447696609733,0.01002788726051943,100,0,0.0,0.01,2,4
binomial,2,0.005886520922084781,0.010087090708896124,100,1,0.01,0.01,2,4
binomial,3,0.008260872119381788,0.010170764006669662,100,0,0.0,0.01,2,4
binomial,4,0.015315249650669896,0.010327730720652477,100,0,0.0,0.01,2,4
binomial,5,0.0010978214223812,0.010339074950512124,100,1,0.01,0.01,2,4
binomial,6,-0.0007078142462662034,0.010331759395301461,100,0,0.0,0.01,2,4
binomial,7,0.0015414957477003083,0.010347698039995962,100,1,0.01,0.01,2,4
binomial,8,-5.361907748225084e-5,0.01034714322084757,100,1,0.01,0.01,2,4
binomial,9,-0.0030045361405038953,0.010316101511410235,100,1,0.01,0.01,2,4
binomial,10,-0.016781577688499222,0.01014442557791013,100,2,0.02,0.01,2,4
binomial,11,-0.007353810495162406,0.010070099021289575,100,1,0.01,0.01,2,4
binomial,12,0.0022604424698362633,0.010092887647278366,100,1,0.01,0.01,2,4
binomial,13,0.0042682825133828,0.010136059011379865,100,1,0.01,0.01,2,4
binomial,14,0.004964411480479067,0.010186503689570223,100,2,0.02,0.01,2,4
binomial,15,-0.005090950915515361,0.010134776481346095,100,0,0.0,0.01,2,4
binomial,16,-0.009538901081242293,0.010038561473286514,100,0,0.0,0.01,2,4
binomial,17,-0.010226420822642662,0.009936426049226357,100,0,0.0,0.01,2,4
binomial,18,-0.0254267827394093,0.009686959706413019,100,1,0.01,0.01,2,4
binomial,19,-0.02459781311348163,0.00945158835966369,100,3,0.03,0.01,2,4
binomial,20,-0.036944894280617466,0.009108772074958908,100,1,0.01,0.01,2,4
binomial,21,-0.03660747084148321,0.00878135253146848,100,1,0.01,0.01,2,4
binomial,22,-0.032429699423823934,0.00850114400465958,100,1,0.01,0.01,2,4
binomial,23,-0.018462691559737714,0.008345630025800849,100,1,0.01,0.01,2,4
binomial,24,-0.013238520364912663,0.008235874337168532,100,0,0.0,0.01,2,4
binomial,25,-0.012294628521645748,0.008135237237193053,100,1,0.01,0.01,2,4
binomial,26,-0.0070096057867746475,0.008078411825719164,100,2,0.02,0.01,2,4
binomial,27,-0.01351606495037903,0.007969958071836506,100,2,0.02,0.01,2,4
binomial,28,-0.02497359872490526,0.007773384330461382,100,0,0.0,0.01,2,4
binomial,29,-0.016299552170937683,0.00764770865801104,100,0,0.0,0.01,2,4
binomial,30,-0.026583626377160927,0.00744708331778902,100,1,0.01,0.01,2,4
binomial,31,-0.015334558014653462,0.00733375671401052,100,0,0.0,0.01,2,4
binomial,32,-0.008787486577246501,0.007269593753788906,100,2,0.02,0.01,2,4
binomial,33,0.0012322897886209057,0.007278557521784688,100,0,0.0,0.01,2,4
binomial,34,-0.005121036644397908,0.007241379039433013,100,3,0.03,0.01,2,4
binomial,35,-0.008550707537326441,0.007179724097444391,100,0,0.0,0.01,2,4
binomial,36,-0.02225644611711974,0.007021694071597346,100,1,0.01,0.01,2,4
binomial,37,-0.0109499520792718,0.006945226281365758,100,0,0.0,0.01,2,4
binomial,38,0.0015361064178401867,0.006955903086284758,100,2,0.02,0.01,2,4
binomial,39,0.002712112878102959,0.006974793886035188,100,0,0.0,0.01,2,4
binomial,40,-0.013959389029739989,0.006878106443663366,100,1,0.01,0.01,2,4
binomial,41,-0.02047332082219556,0.006738720479258041,100,0,0.0,0.01,2,4
binomial,42,-0.022655172468441922,0.006587769965851599,100,1,0.01,0.01,2,4
binomial,43,-0.015281280476153816,0.006487865682090754,100,1,0.01,0.01,2,4
binomial,44,-0.02503586344200348,0.0063274527793466,100,0,0.0,0.01,2,4
binomial,45,-0.017004068990434194,0.006220769927535391,100,0,0.0,0.01,2,4
binomial,46,-0.026661470068647254,0.006057106504711687,100,1,0.01,0.01,2,4
binomial,47,-0.028242539547623506,0.005888431550924464,100,0,0.0,0.01,2,4
binomial,48,-0.0244537832680046,0.005746183462430615,100,0,0.0,0.01,2,4
binomial,49,-0.02730714299298117,0.005591394647566889,100,1,0.01,0.01,2,4
binomial,50,-0.020439622679623674,0.005478268714842561,100,1,0.01,0.01,2,4
binomial,51,-0.020450648078114444,0.005367372385161909,100,0,0.0,0.01,2,4
binomial,52,-0.021008964056533366,0.005255785716085506,100,0,0.0,0.01,2,4
binomial,53,-0.02305077530920902,0.005136021413385682,100,0,0.0,0.01,2,4
binomial,54,-0.02727047883931067,0.004997852183336147,100,0,0.0,0.01,2,4
binomial,55,-0.024861256219460157,0.0048751311204618996,100,0,0.0,0.01,2,4
binomial,56,-0.02965802974168782,0.004732667376104522,100,0,0.0,0.01,2,4
binomial,57,-0.026753117104115924,0.00460773242283906,100,0,0.0,0.01,2,4
binomial,58,-0.025643365340645537,0.004491076771162237,100,0,0.0,0.01,2,4
binomial,59,-0.037284487426367315,0.004326712436000259,100,1,0.01,0.01,2,4
binomial,60,-0.030887491500703246,0.004195113977854326,100,0,0.0,0.01,2,4
binomial,61,-0.03440233963452836,0.004053246519868971,100,1,0.01,0.01,2,4
binomial,62,-0.026129147108730433,0.003948710313691018,100,2,0.02,0.01,2,4
binomial,63,-0.018593450344174704,0.003875968520665292,100,0,0.0,0.01,2,4
binomial,64,6.529876536713261e-5,0.0038762216248879,100,0,0.0,0.01,2,4
binomial,65,0.008886435248490265,0.0039108209218842145,100,0,0.0,0.01,2,4
binomial,66,0.008825113581101572,0.003945487102213791,100,0,0.0,0.01,2,4
binomial,67,0.016165283670246996,0.004009785319725722,100,1,0.01,0.01,2,4
binomial,68,0.027584389959295498,0.004121932445707239,100,0,0.0,0.01,2,4
binomial,69,0.021939001464643344,0.004213362805832431,100,0,0.0,0.01,2,4
binomial,70,0.029949258906151258,0.004341458510518436,100,2,0.02,0.01,2,4
binomial,71,0.023527141056338758,0.004444811651906924,100,1,0.01,0.01,2,4
binomial,72,0.02167830946375039,0.004542219660174836,100,1,0.01,0.01,2,4
binomial,73,0.01024268315017718,0.004588983260482941,100,0,0.0,0.01,2,4
binomial,74,0.013739994510225926,0.0046524710272683924,100,0,0.0,0.01,2,4
binomial,75,0.016729049324925676,0.004730957112940691,100,0,0.0,0.01,2,4
binomial,76,0.013977793652571839,0.0047975497802971315,100,1,0.01,0.01,2,4
binomial,77,0.011763656870813235,0.0048543197663834465,100,1,0.01,0.01,2,4
binomial,78,-0.00011587699384269824,0.004853757294991143,100,2,0.02,0.01,2,4
binomial,79,-0.003736636492944409,0.004835654411365957,100,1,0.01,0.01,2,4
binomial,80,0.002884237727685892,0.0048496217210954725,100,0,0.0,0.01,2,4
binomial,81,0.0056805327376375425,0.004877248549308823,100,1,0.01,0.01,2,4
binomial,82,0.00490560590665291,0.004901233190099175,100,1,0.01,0.01,2,4
binomial,83,0.019293786548613374,0.00499671467488893,100,0,0.0,0.01,2,4
binomial,84,0.014640814829939293,0.005070408803872351,100,1,0.01,0.01,2,4
binomial,85,0.010918912232394929,0.0051260755094606,100,0,0.0,0.01,2,4
binomial,86,0.013852174597635276,0.0051975768838597326,100,0,0.0,0.01,2,4
binomial,87,0.018469121381772795,0.005294463513626576,100,1,0.01,0.01,2,4
binomial,88,0.0030030480795436333,0.005310386939553363,100,0,0.0,0.01,2,4
binomial,89,0.009187642724247883,0.005359401697735846,100,0,0.0,0.01,2,4
binomial,90,0.0012942714951011541,0.00536634270939186,100,1,0.01,0.01,2,4
binomial,91,-0.019898539042982423,0.005260615724284838,100,0,0.0,0.01,2,4
binomial,92,-0.01415805198766397,0.005186660420253197,100,0,0.0,0.01,2,4
binomial,93,-0.013135459285313416,0.005118976754670134,100,0,0.0,0.01,2,4
binomial,94,-0.015448824444910952,0.005040502311160328,100,0,0.0,0.01,2,4
binomial,95,-0.016943239667606864,0.004955819300572706,100,0,0.0,0.01,2,4
binomial,96,-0.01998084347656541,0.004857780560865203,100,0,0.0,0.01,2,4
binomial,97,-0.005790937080371671,0.004829730755004772,100,1,0.01,0.01,2,4
binomial,98,-0.0027879119241223265,0.0048162846430396394,100,2,0.02,0.01,2,4
binomial,99,0.004449207547059308,0.004837761034054845,100,0,0.0,0.01,2,4
binomial,100,0.007075543106957847,0.0048721122040735945,100,0,0.0,0.01,2,4
binomial,1,0.002502474358594301,0.010025056081610938,100,0,0.0,0.01,3,4
binomial,2,-0.0060757691649354715,0.009964330818141028,100,1,0.01,0.01,3,4
binomial,3,-0.002502127158715725,0.009939429960929355,100,0,0.0,0.01,3,4
binomial,4,0.000748729578549523,0.009946874692832723,100,1,0.01,0.01,3,4
binomial,5,-0.0011340794387517618,0.00993560054086405,100,1,0.01,0.01,3,4
binomial,6,-0.0021758438467156366,0.009914005727554303,100,3,0.03,0.01,3,4
binomial,7,0.011469243231822688,0.010028366432400411,100,0,0.0,0.01,3,4
binomial,8,0.006699902006457161,0.0100957810883974,100,2,0.02,0.01,3,4
binomial,9,0.015206212006849948,0.010250472832979099,100,0,0.0,0.01,3,4
binomial,10,0.019550547486128368,0.010452847005813991,100,1,0.01,0.01,3,4
binomial,11,0.031014666015219544,0.010782118290392152,100,0,0.0,0.01,3,4
binomial,12,0.031155818788236086,0.011123331806785097,100,0,0.0,0.01,3,4
binomial,13,0.03897987947650347,0.011565479386701301,100,1,0.01,0.01,3,4
binomial,14,0.02818783785501154,0.011896123422002431,100,2,0.02,0.01,3,4
binomial,15,0.020121338165360797,0.012137913759088055,100,2,0.02,0.01,3,4
binomial,16,0.026246241637000425,0.012460705886860945,100,0,0.0,0.01,3,4
binomial,17,0.036477164319205106,0.012923628832542488,100,2,0.02,0.01,3,4
binomial,18,0.04752706540857532,0.013552681083834143,100,4,0.04,0.01,3,4
binomial,19,0.041814063392844145,0.014131388487877398,100,2,0.02,0.01,3,4
binomial,20,0.04437908029562425,0.014772650579359694,100,0,0.0,0.01,3,4
binomial,21,0.04477664079577931,0.015449152974789883,100,0,0.0,0.01,3,4
binomial,22,0.032659190779663526,0.015962039450587228,100,1,0.01,0.01,3,4
binomial,23,0.028148748563249268,0.016417734418333475,100,3,0.03,0.01,3,4
binomial,24,0.022877509432725332,0.01679766060445633,100,1,0.01,0.01,3,4
binomial,25,0.01567821753035959,0.017063093300117276,100,0,0.0,0.01,3,4
binomial,26,0.020007762922131484,0.01740792578562902,100,5,0.05,0.01,3,4
