obsmethod,t,rt,Pt,nSamples,nPos,phat,ssw,iter,confignum
betabinom,1,0.007244218111865818,0.010072705209359958,100,2,0.02,0.01,1,6
betabinom,2,0.014704756581892265,0.010221916254990068,100,1,0.01,0.01,1,6
betabinom,3,0.014729522916364745,0.010373594536761918,100,1,0.01,0.01,1,6
betabinom,4,0.015066040093321317,0.010531066790962884,100,0,0.0,0.01,1,6
betabinom,5,0.017836373815357985,0.010720587996013765,100,0,0.0,0.01,1,6
betabinom,6,0.022748790996859444,0.01096726355916772,100,1,0.01,0.01,1,6
betabinom,7,0.022214028976519768,0.011213616788111967,100,0,0.0,0.01,1,6
betabinom,8,0.025425421071790896,0.011502383164070762,100,2,0.02,0.01,1,6
betabinom,9,0.024437528125496735,0.011786935695478866,100,1,0.01,0.01,1,6
betabinom,10,0.019551659066936906,0.012019657478673871,100,0,0.0,0.01,1,6
betabinom,11,0.025031833692547006,0.012324328879060664,100,2,0.02,0.01,1,6
betabinom,12,0.02406438958384121,0.012624503605684836,100,3,0.03,0.01,1,6
betabinom,13,0.009737320469362912,0.012748032889131724,100,1,0.01,0.01,1,6
betabinom,14,0.023544162992450386,0.01305173584008112,100,0,0.0,0.01,1,6
betabinom,15,0.02047928722401868,0.013321781823684839,100,2,0.02,0.01,1,6
betabinom,16,0.022961989646793593,0.013631215450163886,100,1,0.01,0.01,1,6
betabinom,17,0.03194249365056453,0.014073659222843595,100,0,0.0,0.01,1,6
betabinom,18,0.024064703423764044,0.014416445642465506,100,1,0.01,0.01,1,6
betabinom,19,0.024390971215659956,0.014772400144320224,100,1,0.01,0.01,1,6
betabinom,20,0.011397781829842859,0.014941735931257067,100,0,0.0,0.01,1,6
betabinom,21,-0.0038235230680717797,0.014884714939253382,100,1,0.01,0.01,1,6
betabinom,22,-0.01432569858540807,0.014673001094612975,100,1,0.01,0.01,1,6
betabinom,23,-0.01846135065390662,0.01440460279675453,100,1,0.01,0.01,1,6
betabinom,24,-0.01684520064603208,0.014163986675594648,100,0,0.0,0.01,1,6
betabinom,25,-0.009234437913054203,0.014033792281254027,100,3,0.03,0.01,1,6
betabinom,26,0.007699735601596706,0.014142265844272453,100,2,0.02,0.01,1,6
betabinom,27,0.006618356373261517,0.014236174818295446,100,0,0.0,0.01,1,6
betabinom,28,0.0022103081609144955,0.01426767595245869,100,1,0.01,0.01,1,6
betabinom,29,0.0119579019262685,0.014439311578005721,100,1,0.01,0.01,1,6
betabinom,30,0.00939839092247717,0.014575657585792276,100,1,0.01,0.01,1,6
betabinom,31,0.017536870654813158,0.014833523479315084,100,2,0.02,0.01,1,6
betabinom,32,0.025550342623958378,0.01521740839838487,100,3,0.03,0.01,1,6
betabinom,33,0.021828945385560433,0.015553240469890914,100,2,0.02,0.01,1,6
betabinom,34,0.019834789178347478,0.0158648155134108,100,0,0.0,0.01,1,6
