obsmethod,t,rt,Pt,nSamples,nPos,phat,ssw,iter,confignum
betabinom,1,-0.023586143054037344,0.009766898359995948,1000,7,0.007,0.001,1,24
betabinom,2,-0.0325508203038126,0.009454096405436275,1000,10,0.01,0.001,1,24
betabinom,3,-0.03446019369673056,0.00913385587736464,1000,7,0.007,0.001,1,24
betabinom,4,-0.035969669636700737,0.00881115265558192,1000,11,0.011,0.001,1,24
betabinom,5,-0.034516011473812176,0.008512215545547935,1000,12,0.012,0.001,1,24
betabinom,6,-0.026913866830261392,0.008286174375264884,1000,15,0.015,0.001,1,24
betabinom,7,-0.034889014698710794,0.008002062918892586,1000,16,0.016,0.001,1,24
betabinom,8,-0.031321162916417775,0.007755313415003589,1000,8,0.008,0.001,1,24
betabinom,9,-0.028989861180699024,0.007533715521026335,1000,9,0.009,0.001,1,24
betabinom,10,-0.038553412777838206,0.007248792740325445,1000,8,0.008,0.001,1,24
betabinom,11,-0.05102320674421136,0.006888213273383214,1000,3,0.003,0.001,1,24
betabinom,12,-0.03567231853376084,0.006646825758408119,1000,11,0.011,0.001,1,24
betabinom,13,-0.04085154701045699,0.006380764157815194,1000,1,0.001,0.001,1,24
betabinom,14,-0.06526105899822157,0.005977645761847639,1000,5,0.005,0.001,1,24
betabinom,15,-0.07014770157999252,0.005572696809020919,1000,2,0.002,0.001,1,24
betabinom,16,-0.04197976393917679,0.005343598698757067,1000,6,0.006,0.001,1,24
betabinom,17,-0.036740719436217414,0.0051508338808659475,1000,3,0.003,0.001,1,24
betabinom,18,-0.03486882227876984,0.004974325571504049,1000,5,0.005,0.001,1,24
betabinom,19,-0.03125427894983392,0.004821261033029024,1000,6,0.006,0.001,1,24
betabinom,20,-0.047373052379900804,0.004598188706865863,1000,5,0.005,0.001,1,24
betabinom,21,-0.022021337641916303,0.00449803722288272,1000,6,0.006,0.001,1,24
betabinom,22,-0.028344196257796127,0.004372333868987363,1000,11,0.011,0.001,1,24
betabinom,23,-0.006700726164998304,0.004343133996459715,1000,1,0.001,0.001,1,24
betabinom,24,-0.021301934856384996,0.004251595276373403,1000,3,0.003,0.001,1,24
betabinom,25,-0.024732175365377435,0.004147733731505707,1000,7,0.007,0.001,1,24
betabinom,26,-0.006034950989061948,0.004122777741551222,1000,6,0.006,0.001,1,24
betabinom,27,-0.027508565727723883,0.004010911730025143,1000,2,0.002,0.001,1,24
betabinom,28,-0.03286939479084941,0.003881218632177563,1000,7,0.007,0.001,1,24
betabinom,29,-0.0532987230614367,0.003679770778239442,1000,1,0.001,0.001,1,24
betabinom,30,-0.05882167608543555,0.003469563472571298,1000,4,0.004,0.001,1,24
betabinom,31,-0.0452465426922507,0.0033160762876732835,1000,5,0.005,0.001,1,24
betabinom,32,-0.016456547968640815,0.0032619516926617976,1000,3,0.003,0.001,1,24
betabinom,33,-0.004432063022511675,0.003247526507461529,1000,2,0.002,0.001,1,24
betabinom,34,-0.01321950113204828,0.0032048783419366214,1000,4,0.004,0.001,1,24
betabinom,35,0.015826142373140454,0.0032560026863668315,1000,5,0.005,0.001,1,24
betabinom,36,0.005475366827341387,0.0032738793915633936,1000,5,0.005,0.001,1,24
betabinom,37,0.016187535797322537,0.0033273066929345226,1000,0,0.0,0.001,1,24
betabinom,38,0.01499162239054045,0.003377564197948855,1000,4,0.004,0.001,1,24
betabinom,39,0.004324873318600309,0.0033922033686916734,1000,4,0.004,0.001,1,24
betabinom,40,0.0197086448718184,0.003459722267699355,1000,4,0.004,0.001,1,24
betabinom,41,0.031910116365945845,0.0035719027348659533,1000,5,0.005,0.001,1,24
betabinom,42,0.03724471540297514,0.003707445697148609,1000,3,0.003,0.001,1,24
betabinom,43,0.03625926716182664,0.003844341839898518,1000,2,0.002,0.001,1,24
betabinom,44,0.05067595007108786,0.004044178199714368,1000,2,0.002,0.001,1,24
betabinom,45,0.07275599044042813,0.004349384565252143,1000,2,0.002,0.001,1,24
betabinom,46,0.0744980133291935,0.004685779899450585,1000,9,0.009,0.001,1,24
betabinom,47,0.06580341662528333,0.005004491382842037,1000,4,0.004,0.001,1,24
betabinom,48,0.026222936548770906,0.005137459632354956,1000,1,0.001,0.001,1,24
betabinom,49,0.05027647427278417,0.005402356226348671,1000,6,0.006,0.001,1,24
betabinom,50,0.036875553200877556,0.00560528974838986,1000,6,0.006,0.001,1,24
