"t","mean","lower","upper","variable","date"
1,0.00352070303894604,0.00146095773471834,0.00697552237461808,"Pt","2020-05-01"
2,0.00334376191208173,0.00149105530518153,0.00627209366583663,"Pt","2020-05-02"
3,0.00317873247632552,0.00151171187658456,0.0056392522268516,"Pt","2020-05-03"
4,0.00302464278652529,0.00152283120024051,0.00513515885725697,"Pt","2020-05-04"
5,0.00288059465426962,0.00151858061808996,0.00473970954824275,"Pt","2020-05-05"
6,0.0027457584046734,0.00151429482470384,0.00440456808031812,"Pt","2020-05-06"
7,0.00261935484130353,0.00153542225358203,0.00409969340003412,"Pt","2020-05-07"
8,0.0025005711196752,0.00151688070038296,0.00378060387777076,"Pt","2020-05-08"
9,0.00238862244969982,0.00151157391499336,0.00350685588526321,"Pt","2020-05-09"
10,0.00228275344829788,0.00147871120364971,0.0032928602710964,"Pt","2020-05-10"
11,0.00218225332523459,0.00145541350990184,0.00310214771768427,"Pt","2020-05-11"
12,0.00208659408131779,0.00142261326191231,0.00289901293641351,"Pt","2020-05-12"
13,0.00199555854702641,0.00139983054923689,0.00270283222203725,"Pt","2020-05-13"
14,0.00190898043613578,0.00138404397206278,0.00255804292804437,"Pt","2020-05-14"
15,0.00182668259747087,0.0013462403751742,0.00241237419542613,"Pt","2020-05-15"
16,0.00174848381047858,0.00132068355403172,0.00229215516227127,"Pt","2020-05-16"
17,0.00167441622179225,0.00128816294679578,0.00217277060181752,"Pt","2020-05-17"
18,0.00160483312236703,0.00125393593984352,0.00205701496096196,"Pt","2020-05-18"
19,0.00154002565619372,0.0011955276425046,0.00196129028496797,"Pt","2020-05-19"
20,0.0014801880313726,0.00113969557557007,0.00188290312198936,"Pt","2020-05-20"
21,0.00142544009681287,0.00109300088871259,0.00181059649480854,"Pt","2020-05-21"
22,0.00137570003376072,0.00105416270275042,0.00173907873378621,"Pt","2020-05-22"
23,0.00133066856832661,0.00101264725962037,0.00168719670236866,"Pt","2020-05-23"
24,0.00129005878908567,0.000972861879579216,0.00165643455705805,"Pt","2020-05-24"
25,0.00125360194577479,0.00092857151442929,0.00161637822973216,"Pt","2020-05-25"
26,0.00122104789174734,0.000895381833233215,0.00158202794294477,"Pt","2020-05-26"
